PART,ARCH,FULLARCH,FAMILY,IDCODE,DEVICE
xcvm2902-vfvf1760-1MP-i-L,versal,Versal ACAP,versal,0x04c23093,xcvm2902
xcvm2902-vfvf1760-1MP-i-S,versal,Versal ACAP,versal,0x04c23093,xcvm2902
xcvm2902-vfvf1760-2LP-e-L,versal,Versal ACAP,versal,0x04c23093,xcvm2902
xcvm2902-vfvf1760-2LP-e-S,versal,Versal ACAP,versal,0x04c23093,xcvm2902
xcvm2902-vfvf1760-2MP-e-L,versal,Versal ACAP,versal,0x04c23093,xcvm2902
xcvm2902-vfvf1760-2MP-e-S,versal,Versal ACAP,versal,0x04c23093,xcvm2902
xcvm2902-vfvf1760-2MP-i-L,versal,Versal ACAP,versal,0x04c23093,xcvm2902
xcvm2902-vfvf1760-2MP-i-S,versal,Versal ACAP,versal,0x04c23093,xcvm2902
xcvm2902-vfvf1760-3HP-e-S,versal,Versal ACAP,versal,0x04c23093,xcvm2902
xcvp1002-nfvi1369-1LHP-i-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-1LHP-i-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-1LP-e-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-1LP-i-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-1LP-i-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-1MP-e-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-1MP-i-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-1MP-i-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-2HP-i-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-2LP-e-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-2LP-e-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-2MP-e-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-2MP-e-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-2MP-i-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-nfvi1369-2MP-i-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-1LHP-i-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-1LHP-i-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-1LP-e-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-1LP-i-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-1LP-i-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-1MP-e-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-1MP-i-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-1MP-i-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-2HP-i-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-2LP-e-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-2LP-e-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-2MP-e-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-2MP-e-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-2MP-i-L,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1002-vfvf1760-2MP-i-S,versal,Versal ACAP,versal,0x04c1b093,xcvp1002
xcvp1052-nfvi1369-1LHP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-1LHP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-1LP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-1LP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-1LP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-1MP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-1MP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-1MP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-2HP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-2LP-e-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-2LP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-2MP-e-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-2MP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-2MP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-nfvi1369-2MP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-1LHP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-1LHP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-1LP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-1LP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-1LP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-1MP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-1MP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-1MP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-2HP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-2LP-e-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-2LP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-2MP-e-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-2MP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-2MP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-sbvj1369-2MP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-1LHP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-1LHP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-1LP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-1LP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-1LP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-1MP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-1MP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-1MP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-2HP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-2LP-e-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-2LP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-2MP-e-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-2MP-e-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-2MP-i-L,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1052-vfvf1760-2MP-i-S,versal,Versal ACAP,versal,0x04c18093,xcvp1052
xcvp1102-vfvf1760-1LHP-i-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-1LHP-i-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-1LP-e-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-1LP-i-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-1LP-i-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-1MP-e-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-1MP-i-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-1MP-i-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-2LP-e-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-2LP-e-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-2MP-e-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-2MP-e-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-2MP-i-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-2MP-i-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vfvf1760-3HP-e-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-1LHP-i-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-1LHP-i-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-1LP-e-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-1LP-i-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-1LP-i-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-1MP-e-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-1MP-i-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-1MP-i-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-2LP-e-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-2LP-e-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-2MP-e-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-2MP-e-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-2MP-i-L,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-2MP-i-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1102-vsva2785-3HP-e-S,versal,Versal ACAP,versal,0x04c22093,xcvp1102
xcvp1202-vsva2785-1LHP-i-L,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-1LHP-i-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-1LP-e-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-1LP-i-L,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-1LP-i-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-1MP-e-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-1MP-i-L,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-1MP-i-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2LHP-e-L,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2LHP-e-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2LP-e-L,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2LP-e-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2MHP-e-L,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2MHP-e-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2MHP-i-L,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2MHP-i-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2MP-e-L,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2MP-e-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2MP-i-L,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-2MP-i-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1202-vsva2785-3HP-e-S,versal,Versal ACAP,versal,0x14d00093,xcvp1202
xcvp1402-vfvf1760-1LHP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-1LHP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-1LP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-1LP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-1LP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-1MP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-1MP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-1MP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-2LP-e-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-2LP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-2MP-e-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-2MP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-2MP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-2MP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vfvf1760-3HP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-1LHP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-1LHP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-1LP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-1LP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-1LP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-1MP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-1MP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-1MP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-2LP-e-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-2LP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-2MP-e-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-2MP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-2MP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-2MP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva2785-3HP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-1LHP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-1LHP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-1LP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-1LP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-1LP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-1MP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-1MP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-1MP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-2LP-e-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-2LP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-2MP-e-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-2MP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-2MP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-2MP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsva3340-3HP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-1LHP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-1LHP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-1LP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-1LP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-1LP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-1MP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-1MP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-1MP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-2LP-e-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-2LP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-2MP-e-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-2MP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-2MP-i-L,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-2MP-i-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1402-vsvd2197-3HP-e-S,versal,Versal ACAP,versal,0x04c20093,xcvp1402
xcvp1502-vsva2785-1LHP-i-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-1LHP-i-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-1LP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-1LP-i-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-1LP-i-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-1MP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-1MP-i-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-1MP-i-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2LHP-e-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2LHP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2LP-e-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2LP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2MHP-e-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2MHP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2MHP-i-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2MHP-i-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2MP-e-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2MP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2MP-i-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-2MP-i-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva2785-3HP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-1LHP-i-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-1LHP-i-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-1LP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-1LP-i-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-1LP-i-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-1MP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-1MP-i-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-1MP-i-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2LHP-e-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2LHP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2LP-e-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2LP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2MHP-e-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2MHP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2MHP-i-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2MHP-i-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2MP-e-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2MP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2MP-i-L,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-2MP-i-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1502-vsva3340-3HP-e-S,versal,Versal ACAP,versal,0x14d08093,xcvp1502
xcvp1552-vsva2785-1LHP-i-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-1LHP-i-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-1LP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-1LP-i-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-1LP-i-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-1MP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-1MP-i-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-1MP-i-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2LHP-e-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2LHP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2LP-e-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2LP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2MHP-e-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2MHP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2MHP-i-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2MHP-i-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2MP-e-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2MP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2MP-i-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-2MP-i-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva2785-3HP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-1LHP-i-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-1LHP-i-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-1LP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-1LP-i-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-1LP-i-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-1MP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-1MP-i-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-1MP-i-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2LHP-e-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2LHP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2LP-e-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2LP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2MHP-e-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2MHP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2MHP-i-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2MHP-i-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2MP-e-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2MP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2MP-i-L,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-2MP-i-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1552-vsva3340-3HP-e-S,versal,Versal ACAP,versal,0x14d34093,xcvp1552
xcvp1702-vsva3340-1LHP-i-L,versal,Versal ACAP,versal,0x14d10093,xcvp1702
